system:time_start,LST_Day_1km
28-Jan-10,"13,062.56"
29-Jan-10,"13,403.80"
30-Jan-10,"13,332.59"
31-Jan-10,"13,405.58"
1-Feb-10,"13,559.22"
2-Feb-10,"13,474.34"
3-Feb-10,"13,240"
4-Feb-10,"13,504.00"
5-Feb-10,"13,545.65"
6-Feb-10,"13,094"
7-Feb-10,"13,519.99"
8-Feb-10,
9-Feb-10,"13,691.05"
10-Feb-10,
11-Feb-10,"13,594.56"
12-Feb-10,"13,597.15"
13-Feb-10,"13,637.82"
14-Feb-10,
15-Feb-10,
16-Feb-10,
17-Feb-10,
18-Feb-10,"13,520.06"
19-Feb-10,"13,546.04"
20-Feb-10,"13,862.73"
21-Feb-10,"13,484"
22-Feb-10,"13,670.87"
23-Feb-10,
24-Feb-10,
25-Feb-10,
26-Feb-10,"13,880.59"
27-Feb-10,
28-Feb-10,
1-Mar-10,
2-Mar-10,"13,450.47"
3-Mar-10,
4-Mar-10,
5-Mar-10,"13,777.41"
6-Mar-10,"13,871.59"
7-Mar-10,"14,019.64"
8-Mar-10,"13,706.82"
9-Mar-10,"13,921.39"
10-Mar-10,"13,958.99"
11-Mar-10,"13,992.12"
12-Mar-10,
13-Mar-10,
14-Mar-10,
15-Mar-10,
16-Mar-10,"14,043.57"
17-Mar-10,"14,197.15"
18-Mar-10,"14,026.82"
19-Mar-10,"14,150.54"
20-Mar-10,"14,314.32"
21-Mar-10,
22-Mar-10,
23-Mar-10,
24-Mar-10,
25-Mar-10,"13,761.87"
26-Mar-10,
27-Mar-10,"13,787.27"
28-Mar-10,
29-Mar-10,
30-Mar-10,
1-Apr-10,"13,825.56"
2-Apr-10,"14,209.36"
3-Apr-10,"14,262.10"
4-Apr-10,"13,900.70"
5-Apr-10,"14,080.58"
6-Apr-10,
7-Apr-10,
8-Apr-10,
9-Apr-10,
10-Apr-10,
11-Apr-10,
12-Apr-10,"13,886"
13-Apr-10,"13,688.93"
14-Apr-10,"13,440"
15-Apr-10,"14,162.96"
16-Apr-10,
17-Apr-10,
18-Apr-10,
19-Apr-10,"13,743.69"
20-Apr-10,"14,208.89"
21-Apr-10,"14,457.63"
22-Apr-10,"14,434.79"
23-Apr-10,
24-Apr-10,"14,317.62"
25-Apr-10,"14,482.11"
26-Apr-10,"14,164"
27-Apr-10,
28-Apr-10,"14,096.27"
29-Apr-10,"14,091.25"
30-Apr-10,"13,966.03"
1-May-10,"14,519.37"
2-May-10,
3-May-10,
4-May-10,"14,738.52"
5-May-10,"14,587.78"
6-May-10,
7-May-10,"14,513.50"
8-May-10,
9-May-10,
10-May-10,
11-May-10,"14,336.84"
12-May-10,"14,216.33"
13-May-10,"14,451.02"
14-May-10,
15-May-10,"14,254.43"
16-May-10,"14,527.76"
17-May-10,"14,523.90"
18-May-10,
19-May-10,
20-May-10,"14,438.52"
21-May-10,"14,571.75"
22-May-10,"13,650"
23-May-10,"14,532.19"
24-May-10,"14,483.80"
25-May-10,"14,668.62"
26-May-10,"14,640.27"
27-May-10,"14,703.89"
28-May-10,"14,353.69"
29-May-10,"14,243.00"
30-May-10,"14,581.66"
31-May-10,
1-Jun-10,
2-Jun-10,
3-Jun-10,
4-Jun-10,"14,476.67"
5-Jun-10,
6-Jun-10,
7-Jun-10,"14,597.49"
8-Jun-10,"14,311.13"
9-Jun-10,"13,996.30"
10-Jun-10,
11-Jun-10,"14,163.72"
12-Jun-10,
13-Jun-10,
14-Jun-10,
15-Jun-10,"14,606.97"
16-Jun-10,
17-Jun-10,
18-Jun-10,"14,799.84"
19-Jun-10,"14,827.28"
20-Jun-10,"14,668.04"
21-Jun-10,"14,866.13"
22-Jun-10,
23-Jun-10,
24-Jun-10,
25-Jun-10,
26-Jun-10,"14,751.57"
27-Jun-10,
28-Jun-10,
29-Jun-10,"14,161.06"
30-Jun-10,"14,708.24"
1-Jul-10,"14,547.73"
2-Jul-10,"14,729.95"
3-Jul-10,"14,690.04"
4-Jul-10,
5-Jul-10,"15,009.00"
6-Jul-10,"14,804.50"
7-Jul-10,"14,878.89"
8-Jul-10,"14,619.27"
9-Jul-10,"14,710.85"
10-Jul-10,
11-Jul-10,
12-Jul-10,"14,810.64"
13-Jul-10,
14-Jul-10,
15-Jul-10,"14,637.49"
16-Jul-10,
17-Jul-10,"14,880.27"
18-Jul-10,"14,948.78"
19-Jul-10,
20-Jul-10,
21-Jul-10,"14,780.71"
22-Jul-10,"14,590.97"
23-Jul-10,"14,860.31"
24-Jul-10,
25-Jul-10,
26-Jul-10,"14,757.46"
27-Jul-10,"14,818.44"
28-Jul-10,"14,826.76"
29-Jul-10,"14,708.95"
30-Jul-10,"14,577.99"
31-Jul-10,"14,559.42"
1-Aug-10,"14,765.77"
2-Aug-10,"14,717.37"
3-Aug-10,
4-Aug-10,"14,868.95"
5-Aug-10,
6-Aug-10,"14,912.14"
7-Aug-10,"14,582.88"
8-Aug-10,"14,461.39"
9-Aug-10,"14,761.26"
10-Aug-10,"14,912.51"
11-Aug-10,
12-Aug-10,"14,544.52"
13-Aug-10,"14,737.47"
14-Aug-10,"14,697.98"
15-Aug-10,"14,718.19"
16-Aug-10,
17-Aug-10,"14,879.97"
18-Aug-10,"14,418.86"
19-Aug-10,"14,853.06"
20-Aug-10,"14,772.52"
21-Aug-10,"14,689.20"
22-Aug-10,
23-Aug-10,
24-Aug-10,"14,571.52"
25-Aug-10,
26-Aug-10,"14,700.55"
27-Aug-10,"14,693.32"
28-Aug-10,"14,697.16"
29-Aug-10,"14,877.14"
30-Aug-10,"14,859.39"
31-Aug-10,"15,015.55"
1-Sep-10,"14,926.92"
2-Sep-10,"15,025.10"
3-Sep-10,
4-Sep-10,"14,760.70"
5-Sep-10,"14,605.56"
6-Sep-10,"14,645.65"
7-Sep-10,
8-Sep-10,"14,599.39"
9-Sep-10,"14,595.87"
10-Sep-10,
11-Sep-10,"14,571.65"
12-Sep-10,
13-Sep-10,
14-Sep-10,"14,496.73"
15-Sep-10,"14,354.36"
16-Sep-10,"14,523.97"
17-Sep-10,"14,276.76"
18-Sep-10,"14,557.69"
19-Sep-10,
20-Sep-10,"14,511.23"
21-Sep-10,"14,486.98"
22-Sep-10,
23-Sep-10,
24-Sep-10,
25-Sep-10,"14,704.00"
26-Sep-10,
27-Sep-10,
28-Sep-10,
29-Sep-10,"14,335.53"
30-Sep-10,
1-Oct-10,
2-Oct-10,"14,475.31"
3-Oct-10,
4-Oct-10,"14,123.80"
5-Oct-10,"14,275.82"
6-Oct-10,
7-Oct-10,"14,099.04"
8-Oct-10,"14,382.23"
