system:time_start,LST_Day_1km
5-Oct-09,"14,491.12"
6-Oct-09,"14,386.79"
7-Oct-09,
8-Oct-09,"14,359.89"
9-Oct-09,
10-Oct-09,"14,359.46"
11-Oct-09,"14,369.73"
12-Oct-09,"14,272.01"
13-Oct-09,
14-Oct-09,"14,010.29"
15-Oct-09,
16-Oct-09,
17-Oct-09,"14,132.83"
18-Oct-09,
19-Oct-09,"14,181.34"
20-Oct-09,
21-Oct-09,"14,387.99"
22-Oct-09,
23-Oct-09,"13,724.30"
24-Oct-09,
25-Oct-09,"14,440.08"
26-Oct-09,"14,263.90"
27-Oct-09,
28-Oct-09,
29-Oct-09,"14,202.67"
30-Oct-09,
31-Oct-09,
1-Nov-09,"14,350.75"
2-Nov-09,"14,200.49"
3-Nov-09,
4-Nov-09,"14,077.45"
5-Nov-09,
6-Nov-09,"13,837"
7-Nov-09,"14,011.76"
8-Nov-09,"14,417.93"
9-Nov-09,"14,334.82"
10-Nov-09,
11-Nov-09,"14,110.01"
12-Nov-09,
13-Nov-09,
14-Nov-09,
15-Nov-09,
16-Nov-09,"14,225.51"
17-Nov-09,"14,059.05"
18-Nov-09,"14,060.90"
19-Nov-09,"14,080.44"
20-Nov-09,
21-Nov-09,"14,094.93"
22-Nov-09,"13,983.57"
23-Nov-09,
24-Nov-09,
25-Nov-09,
26-Nov-09,
27-Nov-09,
28-Nov-09,
29-Nov-09,"13,940.06"
30-Nov-09,
1-Dec-09,"13,778.29"
2-Dec-09,"13,980.41"
3-Dec-09,"14,414.75"
4-Dec-09,"14,155.09"
5-Dec-09,
6-Dec-09,"13,689.66"
7-Dec-09,
8-Dec-09,"13,744.81"
9-Dec-09,
10-Dec-09,"13,709.87"
11-Dec-09,"13,445.78"
12-Dec-09,"13,439.45"
13-Dec-09,
14-Dec-09,"13,702.89"
15-Dec-09,
16-Dec-09,"13,406.24"
17-Dec-09,"13,139.12"
18-Dec-09,"13,265.81"
19-Dec-09,
20-Dec-09,
21-Dec-09,
22-Dec-09,"13,414.36"
23-Dec-09,"13,299.83"
24-Dec-09,"13,789.04"
25-Dec-09,
26-Dec-09,
27-Dec-09,
28-Dec-09,"13,786.37"
29-Dec-09,
30-Dec-09,"13,287.50"
31-Dec-09,
1-Jan-10,
2-Jan-10,
3-Jan-10,
4-Jan-10,
5-Jan-10,
6-Jan-10,"13,550.91"
7-Jan-10,"13,540.47"
8-Jan-10,
9-Jan-10,"13,353.24"
10-Jan-10,"13,188.85"
11-Jan-10,
12-Jan-10,"13,373.94"
13-Jan-10,
14-Jan-10,"13,246.05"
15-Jan-10,"13,607.31"
16-Jan-10,"13,655.35"
17-Jan-10,
18-Jan-10,
19-Jan-10,
20-Jan-10,
21-Jan-10,"13,576.93"
22-Jan-10,"13,432.93"
23-Jan-10,"13,271.45"
24-Jan-10,"13,429.70"
25-Jan-10,
26-Jan-10,
27-Jan-10,"13,809.50"
28-Jan-10,"13,031.64"
29-Jan-10,"13,321.90"
30-Jan-10,"13,304.42"
1-Feb-10,
2-Feb-10,"13,439.35"
